149,149
0,5.0206,9.89068,13.0469,17.1365,20.5381,24.1984,32.0264,39.2097,48.3199,54.03,60.0348,67.2989,163.813,168.667,174.435,159.855,74.4,184.249,189.137,83.1087,194.024,214.627,217.292,110.328,199.815,179.315,179.371,92.036,185.099,210.544,101.637,209.727,211.463,211.516,213.28,216.951,218.223,198.157,204.734,118.429,210.594,190.049,191.771,213.673,194.967,215.134,194.967,217.797,177.661,200.775,202.055,204.793,205.34,208.436,214.627,128.219,213.063,213.502,214.806,215.315,217.126,218.024,211.62,217.905,138.069,213.425,215.197,217.001,145.289,168.014,154.244,174.389,176.05,162.025,164.978,171.34,154.881,177.864,158.894,163.249,180.964,131.246,151.898,135.99,139.943,182.682,123.657,143.955,170.52,127.364,148.059,196.51,199.615,119.095,202.818,184.508,188.492,192.573,96.6537,179.532,116.313,99.3715,102.123,205.967,189.419,106.614,111.151,207.634,209.568,197.596,203.372,205.327,208.602,214.262,211.372,213.189,217.407,214.123,214.999,219.426,217.462,216.502,220.256,214.374,217.261,218.093,218.873,209.488,212.699,206.539,185.765,188.685,192.577,195.671,217.241,218.125,198.781,200.56,203.625,218.272,219.099,179.94,182.824,218.247,177.055,217.59,218.51,219.615
5.0206,0,5.11922,8.11187,12.1526,15.5255,19.2351,27.0352,34.2091,43.3555,49.0404,55.0702,62.3164,158.853,163.712,169.486,154.889,69.4204,179.301,184.194,78.134,189.086,209.692,212.371,105.363,194.883,174.372,174.418,87.0661,180.161,205.612,96.6706,204.798,206.531,206.587,208.35,212.004,213.294,193.212,199.803,113.47,205.654,185.107,186.844,208.742,190.025,210.196,190.037,212.859,172.704,195.834,197.133,199.853,200.392,203.493,209.687,123.269,208.104,208.544,209.852,210.358,212.164,213.063,206.669,212.955,133.122,208.474,210.246,212.051,140.346,163.07,149.296,169.444,171.1,157.089,160.036,166.396,149.951,172.916,153.957,158.305,176.016,126.348,146.973,131.086,135.028,177.732,118.78,139.04,165.574,122.473,143.139,191.561,194.666,114.235,197.872,179.559,183.543,187.626,91.9476,174.59,111.47,94.6379,97.3647,201.021,184.474,101.829,106.342,202.69,204.623,192.65,198.441,200.396,203.664,209.369,206.432,208.251,212.508,209.181,210.056,214.522,212.522,211.553,215.35,209.44,212.305,213.135,213.918,204.564,207.762,201.61,180.814,183.74,187.635,190.733,212.288,213.173,193.844,195.622,198.691,213.318,214.149,174.989,177.878,213.297,172.105,212.637,213.552,214.657
9.89068,5.11922,0,3.28586,7.42445,11.0308,14.8266,22.3949,29.5387,38.5746,44.2955,50.2662,57.5582,153.971,158.827,164.592,150.017,64.6409,174.406,179.293,73.309,184.183,204.773,207.433,100.489,189.974,169.477,169.53,82.2181,175.259,200.702,91.803,199.865,201.612,201.654,203.421,207.097,208.362,188.301,194.898,108.585,200.755,180.21,181.925,203.837,185.128,205.274,185.108,207.941,167.82,190.936,192.203,194.954,195.487,198.581,204.783,118.372,203.215,203.655,204.957,205.464,207.28,208.179,201.773,208.054,128.224,203.579,205.355,207.155,135.442,158.166,144.399,164.542,166.201,152.187,155.135,161.497,145.051,168.017,149.063,153.402,171.115,121.474,142.078,126.202,130.148,172.835,113.937,134.151,160.674,117.614,138.252,186.657,189.76,109.413,192.963,174.663,178.645,182.724,87.3052,169.685,106.667,89.9631,92.6613,196.112,179.57,97.0921,101.578,197.778,199.715,187.748,193.513,195.466,198.743,204.483,201.519,203.338,207.623,204.275,205.15,209.636,207.627,206.658,210.463,204.542,207.431,208.265,209.044,199.658,202.872,196.713,175.967,178.881,182.771,185.857,207.419,208.303,188.966,190.744,193.805,208.457,209.281,170.169,173.044,208.435,167.3,207.79,208.716,209.825
13.0469,8.11187,3.28586,0,4.14251,7.75387,11.6051,19.1308,26.2722,35.3516,41.0543,47.0498,54.3247,150.796,155.659,161.431,146.835,61.4159,171.246,176.138,70.0979,181.035,201.627,204.302,97.304,186.831,166.321,166.364,79.015,172.109,197.56,88.6104,196.724,198.47,198.513,200.28,203.938,205.221,185.143,191.756,105.406,197.603,177.056,178.787,200.695,181.975,202.124,181.966,204.791,164.648,187.783,189.071,191.802,192.326,195.425,201.632,115.205,200.043,200.482,201.788,202.292,204.104,205.003,198.609,204.891,125.06,200.415,202.191,203.991,132.282,154.99,141.233,161.364,163.021,149.016,151.961,158.32,141.885,164.838,145.891,150.24,167.937,118.332,138.915,123.056,126.992,169.656,110.809,130.996,157.51,114.476,135.092,183.481,186.585,106.296,189.789,171.485,175.467,179.549,84.3008,166.524,103.562,86.9379,89.6179,192.94,176.406,94.0283,98.4972,194.609,196.543,184.582,190.363,192.314,195.584,201.356,198.353,200.173,204.491,201.106,201.98,206.501,204.471,203.485,207.326,201.391,204.251,205.084,205.867,196.517,199.718,193.565,172.789,175.711,179.605,182.697,204.244,205.128,185.806,187.584,190.65,205.279,206.107,166.986,169.869,205.262,164.115,204.611,205.532,206.64
17.1365,12.1526,7.42445,4.14251,0,3.71442,7.69335,15.0258,22.1479,31.2755,36.9481,42.973,50.2264,146.736,151.606,157.384,142.769,57.3231,167.201,172.099,66.0141,177.001,197.595,200.285,93.2385,182.803,162.281,162.313,74.9376,168.075,193.533,84.5402,192.697,194.443,194.487,196.253,199.893,201.195,181.101,187.728,101.346,193.566,173.018,174.764,196.668,177.937,198.088,177.939,200.755,160.593,183.745,185.054,187.765,188.28,191.384,197.595,111.156,195.984,196.424,197.735,198.235,200.043,200.941,194.559,200.842,121.015,196.365,198.141,199.943,128.24,150.939,137.186,157.311,158.965,144.971,147.912,154.269,137.846,160.783,141.846,146.196,163.881,114.328,134.881,119.044,122.97,165.599,106.826,126.973,153.464,110.479,131.064,179.426,182.53,102.33,185.737,167.429,171.412,175.496,80.5021,162.482,99.6139,83.1083,85.7613,188.888,172.36,90.141,94.5845,190.561,192.493,180.535,186.332,188.281,191.544,197.358,194.309,196.13,200.487,197.058,197.933,202.492,200.432,199.432,203.316,197.358,200.19,201.022,201.808,192.495,195.682,189.536,168.734,171.663,175.561,178.657,200.188,201.072,181.766,183.544,186.614,201.221,202.053,162.928,165.818,201.209,160.057,200.552,201.47,202.577
20.5381,15.5255,11.0308,7.75387,3.71442,0,4.21864,11.5755,18.708,27.9581,33.59,39.6665,46.8688,143.54,148.424,154.216,139.558,53.9924,164.035,168.946,62.7307,173.86,194.456,197.176,90.029,179.673,159.126,159.135,71.6725,164.933,190.403,81.3069,189.569,191.313,191.358,193.124,196.724,198.066,177.939,184.598,98.1451,190.415,169.865,171.646,193.538,174.784,194.939,174.81,197.606,157.402,180.594,181.947,184.614,185.108,188.224,194.445,107.98,192.785,193.225,194.546,195.037,196.835,197.735,191.379,197.664,117.843,193.186,194.962,196.764,125.072,147.709,134.006,154.074,155.726,141.743,144.681,151.032,134.629,157.546,138.616,143.021,160.646,111.145,131.665,115.858,119.766,162.364,103.655,123.771,150.28,107.299,127.851,176.199,179.304,99.1712,182.514,164.196,168.18,172.268,77.4647,159.302,96.4674,80.0474,82.6801,185.667,169.172,87.0379,91.4638,187.349,189.274,177.341,183.173,185.114,188.358,194.213,191.102,192.924,197.332,193.842,194.717,199.334,197.262,196.212,200.157,194.198,196.959,197.791,198.585,189.356,192.513,186.378,165.501,168.452,172.361,175.469,196.967,197.851,178.579,180.357,183.438,197.993,198.834,159.675,162.587,197.99,156.794,197.317,198.225,199.326
24.1984,19.2351,14.8266,11.6051,7.69335,4.21864,0,8.11187,15.2656,24.4283,30.1828,36.1632,43.3851,140.354,145.267,151.073,136.357,50.5569,160.893,165.816,59.3633,170.753,191.316,194.057,86.8137,176.577,156.009,155.98,68.307,161.828,187.305,78.0139,186.418,188.194,188.208,189.984,193.543,194.916,174.764,181.512,94.9182,187.296,166.747,168.552,190.45,171.666,191.769,171.67,194.445,154.222,177.475,178.851,181.495,181.925,185.052,191.316,104.781,189.573,190.013,191.344,191.816,193.615,194.515,188.197,194.474,114.651,190.005,191.792,193.584,121.87,144.266,130.793,150.62,152.286,138.28,141.235,147.573,131.178,154.111,135.159,139.801,157.216,107.717,128.212,112.437,116.335,158.948,100.242,120.333,147.039,103.885,124.392,172.794,175.904,95.7599,179.108,160.784,164.775,168.858,74.1117,156.057,93.0622,76.6797,79.3006,182.267,165.91,83.6504,88.0717,183.971,185.879,174.065,179.912,181.825,185.041,190.942,187.721,189.546,194.043,190.456,191.332,196.053,194.069,192.865,196.876,191.016,193.642,194.484,195.297,186.196,189.322,183.187,162.202,165.189,169.123,172.233,193.681,194.566,175.344,177.123,180.216,194.699,195.551,156.354,159.302,194.717,153.461,194.026,194.936,196.02
32.0264,27.0352,22.3949,19.1308,15.0258,11.5755,8.11187,0,7.21959,16.4283,22.1045,28.1397,35.3443,132.309,137.221,143.027,128.305,42.4952,152.847,157.77,51.2826,162.708,183.275,186.019,78.7299,168.532,147.957,147.927,60.2313,153.776,179.259,69.9277,178.373,180.148,180.163,181.938,185.496,186.871,166.712,173.462,86.831,179.244,158.689,160.496,182.399,163.608,183.717,163.613,186.393,146.157,169.418,170.796,173.437,173.867,176.994,183.258,96.6901,181.518,181.958,183.288,183.761,185.561,186.46,180.135,186.412,106.558,181.938,183.725,185.518,113.775,136.242,122.701,142.601,144.259,130.266,133.21,139.551,123.162,146.079,127.139,131.708,149.182,99.7427,120.198,104.444,108.331,150.904,92.3124,112.325,138.946,95.9189,116.386,164.75,167.858,87.8646,171.066,152.736,156.725,160.812,66.6478,147.964,85.2009,69.1285,71.6741,174.22,157.821,75.9393,80.2918,175.915,177.828,165.977,171.827,173.746,176.967,182.951,179.667,181.488,186.045,182.399,183.274,188.044,185.97,184.791,188.858,182.914,185.557,186.397,187.207,178.091,181.218,175.081,154.107,157.088,161.018,164.128,185.587,186.472,167.24,169.019,172.111,186.606,187.455,148.266,151.205,186.619,145.378,185.931,186.842,187.93
39.2097,34.2091,29.5387,26.2722,22.1479,18.708,15.2656,7.21959,0,9.48281,14.952,21.0645,28.193,125.148,130.068,135.881,121.137,35.3443,145.7,150.63,44.1298,155.575,176.14,178.903,71.5799,161.405,140.818,140.774,53.0802,146.644,172.131,62.7774,171.246,173.019,173.035,174.81,178.344,179.742,159.566,166.335,79.6856,172.103,151.55,153.378,175.271,156.469,176.577,156.487,179.252,138.998,162.278,163.683,166.297,166.715,169.848,176.117,89.5576,174.35,174.79,176.126,176.594,178.389,179.289,172.977,179.255,99.4264,174.781,176.568,178.361,106.647,129.112,115.561,135.468,137.119,123.154,126.086,132.423,116.063,138.94,120.028,124.572,142.042,92.7334,113.112,97.4117,101.275,143.76,85.3664,105.264,131.807,88.9314,109.315,157.605,160.712,80.9715,163.924,145.594,149.581,153.671,60.3009,140.827,78.3591,62.6759,65.1301,167.079,150.679,69.2905,73.5583,168.775,170.688,158.832,164.702,166.62,169.833,175.902,172.534,174.356,178.987,175.262,176.136,180.976,178.831,177.643,181.787,175.784,178.398,179.236,180.048,170.977,174.086,167.962,146.968,149.955,153.887,157.002,178.435,179.32,160.112,161.891,164.987,179.454,180.306,141.134,144.078,179.473,138.252,178.782,179.687,180.777
48.3199,43.3555,38.5746,35.3516,31.2755,27.9581,24.4283,16.4283,9.48281,0,6.30524,11.7484,19.1132,116.26,121.203,127.013,112.242,26.2649,136.827,141.755,35.046,146.72,167.226,169.975,62.6339,152.548,131.964,131.894,43.9595,137.787,163.268,53.7232,162.292,164.118,164.081,165.873,169.405,170.789,150.62,157.488,70.6908,163.232,142.682,144.492,166.419,147.598,167.615,147.538,170.308,130.082,153.405,154.775,157.422,157.763,160.896,167.22,80.5618,165.4,165.84,167.175,167.627,169.44,170.34,164.038,170.299,90.4294,165.837,167.642,169.417,97.6197,119.86,106.539,126.214,127.884,113.874,116.825,123.16,106.784,129.703,110.757,115.527,132.81,83.4937,103.829,88.1634,92.0243,134.542,76.203,95.9921,122.741,79.7269,100.029,148.392,151.504,71.8458,154.706,136.376,140.368,144.449,51.8204,131.746,69.2789,54.0505,56.384,157.862,141.587,60.4188,64.5919,159.569,161.473,149.728,155.57,157.459,160.662,166.85,163.319,165.14,169.91,166.048,166.923,171.905,169.817,168.482,172.707,166.767,169.296,170.15,170.976,161.959,165.068,158.923,137.893,140.895,144.845,147.942,169.358,170.244,151.053,152.833,155.929,170.379,171.23,132.067,135.023,170.411,129.192,169.724,170.649,171.726
